country,month,value
Guinea,2015-03-01,10.1830342
Guyana,2015-03-01,0.0750001
Haiti,2015-03-01,0.0074183
Honduras,2015-03-01,784.9288507
India,2015-03-01,649.0885896
Indonesia,2015-03-01,576.2366815
Jamaica,2015-03-01,1.609411
Kenya,2015-03-01,67.0714758
Laos,2015-03-01,33.0489863
Liberia,2015-03-01,0
Madagascar,2015-03-01,4.6059953
Malawi,2015-03-01,1.160115
Mexico,2015-03-01,264.3710009
Nepal,2015-03-01,0.061377
Nicaragua,2015-03-01,255.4738676
Nigeria,2015-03-01,0.0773223
Panama,2015-03-01,2.3907157
Papua New Guinea,2015-03-01,37.13373
Paraguay,2015-03-01,0
Peru,2015-03-01,34.24669
Philippines,2015-03-01,2.9265239
Rwanda,2015-03-01,7.7724845
Sierra Leone,2015-03-01,3.1573399
Sri Lanka,2015-03-01,0.0253908
Tanzania,2015-03-01,108.0817167
Thailand,2015-03-01,4.823894
Timor-Leste,2015-03-01,4.8152369
Togo,2015-03-01,39.6705833
Trinidad & Tobago,2015-03-01,0.2800863
Uganda,2015-03-01,310.773
Venezuela,2015-03-01,0.1
Vietnam,2015-03-01,2061.569435
Yemen,2015-03-01,0.76909400000000006
Zambia,2015-03-01,0.1267266
Zimbabwe,2015-03-01,0.872081
Angola,2015-04-01,3.15
Benin,2015-04-01,0
Bolivia,2015-04-01,0.0166667
Brazil,2015-04-01,3209.165193
Burundi,2015-04-01,1
Cameroon,2015-04-01,139.604
Central African Republic,2015-04-01,19.659
Colombia,2015-04-01,957.5970173
"Congo, DR",2015-04-01,13.45
Congo,2015-04-01,0
Costa Rica,2015-04-01,138.4714154
Cote d'Ivoire,2015-04-01,77.1502
Cuba,2015-04-01,0.9
Dominican Republic,2015-04-01,1.5798129
Ecuador,2015-04-01,55.9805316
El Salvador,2015-04-01,77.6850205
Equatorial Guinea,2015-04-01,0
Ethiopia,2015-04-01,258.0270333
Gabon,2015-04-01,0
Ghana,2015-04-01,0.1752168
Guatemala,2015-04-01,359.7316931
Guinea,2015-04-01,8.7963675
Guyana,2015-04-01,0.0750001
Haiti,2015-04-01,1.2180016
Honduras,2015-04-01,709.9235353
India,2015-04-01,530.9997819
Indonesia,2015-04-01,638.0044154
Jamaica,2015-04-01,1.2265071
Kenya,2015-04-01,70.68471
Laos,2015-04-01,38.9436196
Liberia,2015-04-01,0
Madagascar,2015-04-01,7.617662
Malawi,2015-04-01,1.6137983
Mexico,2015-04-01,246.7600008
Nepal,2015-04-01,0.1231782
Nicaragua,2015-04-01,232.6883258
Nigeria,2015-04-01,0.528989
Panama,2015-04-01,4.3172182
Papua New Guinea,2015-04-01,54.42766
Paraguay,2015-04-01,0
Peru,2015-04-01,40.55689
Philippines,2015-04-01,0.1547
Rwanda,2015-04-01,8.1368955
Sierra Leone,2015-04-01,3.2073399
Sri Lanka,2015-04-01,0.0258585
Tanzania,2015-04-01,79.0738832
Thailand,2015-04-01,5.0000001
Timor-Leste,2015-04-01,3.5649522
Togo,2015-04-01,41.11415
Trinidad & Tobago,2015-04-01,0.2800863
Uganda,2015-04-01,264.065
Venezuela,2015-04-01,0.1
Vietnam,2015-04-01,1831.63043
Yemen,2015-04-01,1.1130773
Zambia,2015-04-01,0.8249933
Zimbabwe,2015-04-01,1.5605417
Angola,2015-05-01,0
Benin,2015-05-01,0
Bolivia,2015-05-01,0
Brazil,2015-05-01,2930.194163
Burundi,2015-05-01,0.845
Cameroon,2015-05-01,41.0074667
Central African Republic,2015-05-01,13.199
Colombia,2015-05-01,1005.73991
"Congo, DR",2015-05-01,12.16
Congo,2015-05-01,0
Costa Rica,2015-05-01,145.884305
Cote d'Ivoire,2015-05-01,190.9289667
Cuba,2015-05-01,1.8
Dominican Republic,2015-05-01,1.7758581
Ecuador,2015-05-01,60.1506867
El Salvador,2015-05-01,90.86417
Equatorial Guinea,2015-05-01,0
Ethiopia,2015-05-01,338.1835
Gabon,2015-05-01,0
Ghana,2015-05-01,0.1752168
Guatemala,2015-05-01,410.1476869
Guinea,2015-05-01,9.0702708
Guyana,2015-05-01,0.0750001
Haiti,2015-05-01,0.1165183
Honduras,2015-05-01,716.2084617
India,2015-05-01,500.453479
Indonesia,2015-05-01,535.477937
Jamaica,2015-05-01,1.8051891
Kenya,2015-05-01,80.1616333
Laos,2015-05-01,53.0189309
Liberia,2015-05-01,0
Madagascar,2015-05-01,3.7314911
Malawi,2015-05-01,1.8106817
Mexico,2015-05-01,225.6250009
Nepal,2015-05-01,0.1712982
Nicaragua,2015-05-01,265.6471248
Nigeria,2015-05-01,0.888989
Panama,2015-05-01,4.1975797
Papua New Guinea,2015-05-01,67.663
Paraguay,2015-05-01,0
Peru,2015-05-01,101.47735
Philippines,2015-05-01,1.63817
Rwanda,2015-05-01,11.4447105
Sierra Leone,2015-05-01,3.5640066
Sri Lanka,2015-05-01,0.0343852
Tanzania,2015-05-01,55.6396799
Thailand,2015-05-01,5.0000001
Timor-Leste,2015-05-01,3.1272856
Togo,2015-05-01,12.5046
Trinidad & Tobago,2015-05-01,0.282268
Uganda,2015-05-01,262.604
Venezuela,2015-05-01,0.1
Vietnam,2015-05-01,1829.484333
Yemen,2015-05-01,0.3520773
Zambia,2015-05-01,0.0867266
Zimbabwe,2015-05-01,0.5748751
Angola,2015-06-01,0.6
Benin,2015-06-01,0
Bolivia,2015-06-01,0.6958333
Brazil,2015-06-01,2683.667154
Burundi,2015-06-01,10.17
Cameroon,2015-06-01,42.343
Central African Republic,2015-06-01,3.556
Colombia,2015-06-01,1006.623133
"Congo, DR",2015-06-01,14.35
Congo,2015-06-01,0
Costa Rica,2015-06-01,180.1613578
Cote d'Ivoire,2015-06-01,132.8162833
Cuba,2015-06-01,0.3
Dominican Republic,2015-06-01,1.374665
Ecuador,2015-06-01,59.6111322
El Salvador,2015-06-01,61.2540401
Equatorial Guinea,2015-06-01,0
Ethiopia,2015-06-01,400.2708667
Gabon,2015-06-01,0
Ghana,2015-06-01,0.8018835
Guatemala,2015-06-01,404.3877174
Guinea,2015-06-01,9.9347008
Guyana,2015-06-01,0.0750001
Haiti,2015-06-01,0.379335
Honduras,2015-06-01,726.8931807
India,2015-06-01,504.6855128
Indonesia,2015-06-01,781.4296777
Jamaica,2015-06-01,1.111844
Kenya,2015-06-01,77.6268667
Laos,2015-06-01,40.5131696
Liberia,2015-06-01,0.6366667
Madagascar,2015-06-01,5.2793286
Malawi,2015-06-01,1.159415
Mexico,2015-06-01,271.0390006
Nepal,2015-06-01,0.3531315
Nicaragua,2015-06-01,217.0735132
Nigeria,2015-06-01,0.3006557
Panama,2015-06-01,4.9148767
Papua New Guinea,2015-06-01,72.33933
Paraguay,2015-06-01,0
Peru,2015-06-01,158.055
Philippines,2015-06-01,0.5523367
Rwanda,2015-06-01,12.1574113
Sierra Leone,2015-06-01,6.6023399
Sri Lanka,2015-06-01,0.0214036
Tanzania,2015-06-01,32.6947834
Thailand,2015-06-01,4.0000001
Timor-Leste,2015-06-01,2.4336856
Togo,2015-06-01,18.3514501
Trinidad & Tobago,2015-06-01,0.2800863
Uganda,2015-06-01,333.943
Venezuela,2015-06-01,0.1
Vietnam,2015-06-01,1892.651757
Yemen,2015-06-01,0.768744
Zambia,2015-06-01,0.0867266
Zimbabwe,2015-06-01,0.8592084
Angola,2015-07-01,2.88
Benin,2015-07-01,0
Bolivia,2015-07-01,0.6555833
Brazil,2015-07-01,2879.616038
Burundi,2015-07-01,14.285
Cameroon,2015-07-01,39.1383334
Central African Republic,2015-07-01,4
Colombia,2015-07-01,1200.748932
"Congo, DR",2015-07-01,17.92
Congo,2015-07-01,0
Costa Rica,2015-07-01,115.652568
Cote d'Ivoire,2015-07-01,145.69295
Cuba,2015-07-01,1.364
Dominican Republic,2015-07-01,1.7778915
Ecuador,2015-07-01,60.349185
El Salvador,2015-07-01,33.037723
Equatorial Guinea,2015-07-01,0
Ethiopia,2015-07-01,385.8161667
Gabon,2015-07-01,0
Ghana,2015-07-01,0.1752168
Guatemala,2015-07-01,316.9730519
Guinea,2015-07-01,12.6730342
Guyana,2015-07-01,0.0750001
Haiti,2015-07-01,0.0540183
Honduras,2015-07-01,310.4773527
India,2015-07-01,431.3163542
Indonesia,2015-07-01,828.0493762
Jamaica,2015-07-01,1.5007985
Kenya,2015-07-01,57.151818
Laos,2015-07-01,36.4200069
Liberia,2015-07-01,0
Madagascar,2015-07-01,3.237662
Malawi,2015-07-01,1.124155
Mexico,2015-07-01,223.4000005
Nepal,2015-07-01,0.2321998
Nicaragua,2015-07-01,193.5263124
Nigeria,2015-07-01,0.008989
Panama,2015-07-01,4.5238817
Papua New Guinea,2015-07-01,73.09199
Paraguay,2015-07-01,0
Peru,2015-07-01,310.404
Philippines,2015-07-01,0.6886277
Rwanda,2015-07-01,27.7102679
Sierra Leone,2015-07-01,6.1456733
Sri Lanka,2015-07-01,0.0504337
Tanzania,2015-07-01,20.1957667
Thailand,2015-07-01,3
Timor-Leste,2015-07-01,1.6586856
Togo,2015-07-01,9.0758667
Trinidad & Tobago,2015-07-01,0.2800863
Uganda,2015-07-01,402.721
Venezuela,2015-07-01,0.1
Vietnam,2015-07-01,1753.823192
Yemen,2015-07-01,0.389344
Zambia,2015-07-01,0.1333099
Zimbabwe,2015-07-01,0.9342476
Angola,2015-08-01,0
Benin,2015-08-01,0
Bolivia,2015-08-01,1.12
Brazil,2015-08-01,2905.959915
Burundi,2015-08-01,36.278
Cameroon,2015-08-01,20.2283333
Central African Republic,2015-08-01,1
Colombia,2015-08-01,1078.490999
"Congo, DR",2015-08-01,10.74
Congo,2015-08-01,0
Costa Rica,2015-08-01,81.9372667
Cote d'Ivoire,2015-08-01,101.0664333
Cuba,2015-08-01,0.152
Dominican Republic,2015-08-01,1.764761
Ecuador,2015-08-01,68.7188645
El Salvador,2015-08-01,14.4104285
Equatorial Guinea,2015-08-01,0
Ethiopia,2015-08-01,263.3991
Gabon,2015-08-01,0
Ghana,2015-08-01,0.1752168
Guatemala,2015-08-01,245.1492419
Guinea,2015-08-01,9.4063675
Guyana,2015-08-01,0.0750001
Haiti,2015-08-01,0.1056516
Honduras,2015-08-01,146.7124613
India,2015-08-01,403.265666
Indonesia,2015-08-01,948.4445799
Jamaica,2015-08-01,1.2621606
Kenya,2015-08-01,43.10805
Laos,2015-08-01,19.2815973
Liberia,2015-08-01,0.395
Madagascar,2015-08-01,3.6793286
Malawi,2015-08-01,0.5566415
Mexico,2015-08-01,199.3820007
Nepal,2015-08-01,0.4234178
Nicaragua,2015-08-01,122.889285
Nigeria,2015-08-01,0.008989
Panama,2015-08-01,7.9333546
Papua New Guinea,2015-08-01,94.94604
Paraguay,2015-08-01,0
Peru,2015-08-01,339.984
Philippines,2015-08-01,1.1083396
Rwanda,2015-08-01,25.6825279
Sierra Leone,2015-08-01,5.1206733
Sri Lanka,2015-08-01,0.0214036
Tanzania,2015-08-01,20.7750001
Thailand,2015-08-01,2.5
Timor-Leste,2015-08-01,2.5181856
Togo,2015-08-01,6.8117333
Trinidad & Tobago,2015-08-01,0.3450387
Uganda,2015-08-01,320.007
Venezuela,2015-08-01,0.1
Vietnam,2015-08-01,1360.681817
Yemen,2015-08-01,1.0877273
Zambia,2015-08-01,0.3383933
Zimbabwe,2015-08-01,0.9005417
Angola,2015-09-01,0.285
Benin,2015-09-01,0
Bolivia,2015-09-01,3.9325
Brazil,2015-09-01,3190.64955
Burundi,2015-09-01,32.676
Cameroon,2015-09-01,23.82
Central African Republic,2015-09-01,0
Colombia,2015-09-01,1085.830525
"Congo, DR",2015-09-01,3.961
Congo,2015-09-01,0
Costa Rica,2015-09-01,37.211692
Cote d'Ivoire,2015-09-01,122.24935
Cuba,2015-09-01,0
Dominican Republic,2015-09-01,0.8692105
Ecuador,2015-09-01,77.1403312
El Salvador,2015-09-01,11.6309452
Equatorial Guinea,2015-09-01,0
Ethiopia,2015-09-01,245.2842833
Gabon,2015-09-01,0
Ghana,2015-09-01,0.3735501
Guatemala,2015-09-01,182.3906179
Guinea,2015-09-01,9.4913675
Guyana,2015-09-01,0.0750001
Haiti,2015-09-01,0.0054183
Honduras,2015-09-01,43.4523743
India,2015-09-01,359.6029331
Indonesia,2015-09-01,980.9864386
Jamaica,2015-09-01,0.993707
Kenya,2015-09-01,62.3899333
Laos,2015-09-01,22.7970696
Liberia,2015-09-01,0.3966667
Madagascar,2015-09-01,4.437662
Malawi,2015-09-01,0.5544483
Mexico,2015-09-01,186.22000070000001
Nepal,2015-09-01,0.3873648
Nicaragua,2015-09-01,49.5360968
Nigeria,2015-09-01,0.008989
Panama,2015-09-01,3.4160717
Papua New Guinea,2015-09-01,69.74033
Paraguay,2015-09-01,0
Peru,2015-09-01,466.675
Philippines,2015-09-01,0.3292046
Rwanda,2015-09-01,36.4537008
Sierra Leone,2015-09-01,3.6590066
Sri Lanka,2015-09-01,0.0214036
Tanzania,2015-09-01,34.8042166
Thailand,2015-09-01,2
Timor-Leste,2015-09-01,2.2903522
Togo,2015-09-01,3.9108
Trinidad & Tobago,2015-09-01,0.2800863
Uganda,2015-09-01,286.322
Venezuela,2015-09-01,0.1
Vietnam,2015-09-01,1237.045332
Yemen,2015-09-01,0.6504273
Zambia,2015-09-01,0.0867266
Zimbabwe,2015-09-01,1.6965417
Angola,2015-10-01,0.3
Benin,2015-10-01,0
Bolivia,2015-10-01,5.8049833
Brazil,2015-10-01,3531.526251
Burundi,2015-10-01,38.61
Cameroon,2015-10-01,26.9939167
Central African Republic,2015-10-01,0
Colombia,2015-10-01,1173.677014
"Congo, DR",2015-10-01,6
Congo,2015-10-01,0
Costa Rica,2015-10-01,25.3572
Cote d'Ivoire,2015-10-01,93.0812667
Cuba,2015-10-01,0
Dominican Republic,2015-10-01,1.2223716
Ecuador,2015-10-01,86.8569168
El Salvador,2015-10-01,7.523018
Equatorial Guinea,2015-10-01,0
Ethiopia,2015-10-01,276.942
Gabon,2015-10-01,0
Ghana,2015-10-01,0.1953953
Guatemala,2015-10-01,44.7569178
Guinea,2015-10-01,14.3363675
Guyana,2015-10-01,0.0750001
Haiti,2015-10-01,0.3431783
Honduras,2015-10-01,19.734
India,2015-10-01,355.8093514
Indonesia,2015-10-01,897.880591
Jamaica,2015-10-01,0.283155
Kenya,2015-10-01,83.41695
Laos,2015-10-01,12.9336529
Liberia,2015-10-01,1.0766667
Madagascar,2015-10-01,3.1502786
Malawi,2015-10-01,0.834815
Mexico,2015-10-01,181.5000007
Nepal,2015-10-01,0.0534184
Nicaragua,2015-10-01,41.3608416
Nigeria,2015-10-01,0.008989
Panama,2015-10-01,3.7120101
Papua New Guinea,2015-10-01,63.2845
Paraguay,2015-10-01,0
Peru,2015-10-01,452.422
Philippines,2015-10-01,1.0281005
Rwanda,2015-10-01,39.1673845
Sierra Leone,2015-10-01,5.8590066
Sri Lanka,2015-10-01,0.0214036
Tanzania,2015-10-01,73.0823166
Thailand,2015-10-01,2
Timor-Leste,2015-10-01,8.1771689
Togo,2015-10-01,3.9758167
Trinidad & Tobago,2015-10-01,0.2800863
Uganda,2015-10-01,223.198
Venezuela,2015-10-01,0.1
Vietnam,2015-10-01,1437.113172
Yemen,2015-10-01,0.3970606
Zambia,2015-10-01,0.4253766
Zimbabwe,2015-10-01,0.3022084
Angola,2015-11-01,0
Benin,2015-11-01,0
Bolivia,2015-11-01,5.0168333
Brazil,2015-11-01,3497.301342
Burundi,2015-11-01,40.493
Cameroon,2015-11-01,4.5
Central African Republic,2015-11-01,0
Colombia,2015-11-01,1111.137615
"Congo, DR",2015-11-01,7
Congo,2015-11-01,0
Costa Rica,2015-11-01,25.7593
Cote d'Ivoire,2015-11-01,172.7242333
Cuba,2015-11-01,0
Dominican Republic,2015-11-01,0.5309832
Ecuador,2015-11-01,67.961568
El Salvador,2015-11-01,3.6104428
Equatorial Guinea,2015-11-01,0
Ethiopia,2015-11-01,208.152
Gabon,2015-11-01,0
Ghana,2015-11-01,0.1752168
Guatemala,2015-11-01,65.5000535
Guinea,2015-11-01,12.5913675
Guyana,2015-11-01,0.0750001
Haiti,2015-11-01,0.0054183
Honduras,2015-11-01,89.9603945
India,2015-11-01,327.7664222
Indonesia,2015-11-01,582.177412
Jamaica,2015-11-01,0.1126293
Kenya,2015-11-01,51.3546417
Laos,2015-11-01,13.0556877
Liberia,2015-11-01,0.32
Madagascar,2015-11-01,4.8818878
Malawi,2015-11-01,2.7264483
Mexico,2015-11-01,121.5000003
Nepal,2015-11-01,0.0706906
Nicaragua,2015-11-01,31.1247345
Nigeria,2015-11-01,0.5806557
Panama,2015-11-01,6.8404209
Papua New Guinea,2015-11-01,45.55962
Paraguay,2015-11-01,0
Peru,2015-11-01,490
Philippines,2015-11-01,0.0062599
Rwanda,2015-11-01,32.6266685
Sierra Leone,2015-11-01,8.6840066
Sri Lanka,2015-11-01,0.0218886
Tanzania,2015-11-01,60.8801833
Thailand,2015-11-01,2
Timor-Leste,2015-11-01,10.7388356
Togo,2015-11-01,0.45095
Trinidad & Tobago,2015-11-01,0.2800863
Uganda,2015-11-01,248.921
Venezuela,2015-11-01,0.1
Vietnam,2015-11-01,1387.061583
Yemen,2015-11-01,0.3520773
Zambia,2015-11-01,0.3177266
Zimbabwe,2015-11-01,0.6612251
Angola,2015-12-01,2.7
Benin,2015-12-01,0
Bolivia,2015-12-01,5.0187667
Brazil,2015-12-01,3249.864178
Burundi,2015-12-01,34.66955
Cameroon,2015-12-01,17.6
Central African Republic,2015-12-01,0
Colombia,2015-12-01,1195.828806
"Congo, DR",2015-12-01,8
Congo,2015-12-01,0
Costa Rica,2015-12-01,38.5884
Cote d'Ivoire,2015-12-01,62.8844
Cuba,2015-12-01,5.1
Dominican Republic,2015-12-01,1.8752326
Ecuador,2015-12-01,95.3897448
El Salvador,2015-12-01,16.4623381
Equatorial Guinea,2015-12-01,0
Ethiopia,2015-12-01,201.0703333
Gabon,2015-12-01,0
Ghana,2015-12-01,0.1935501
Guatemala,2015-12-01,126.2963472
Guinea,2015-12-01,9.9113675
Guyana,2015-12-01,0.0750001
Haiti,2015-12-01,0.1268016
Honduras,2015-12-01,313.3552813
India,2015-12-01,409.1255655
Indonesia,2015-12-01,528.5164744
Jamaica,2015-12-01,0.3959999
Kenya,2015-12-01,41.2811633
Laos,2015-12-01,17.7733228
Liberia,2015-12-01,0.695
Madagascar,2015-12-01,4.3193286
Malawi,2015-12-01,0.5534483
Mexico,2015-12-01,165.3000004
Nepal,2015-12-01,0.0462981
Nicaragua,2015-12-01,61.8287424
Nigeria,2015-12-01,0.0113557
Panama,2015-12-01,3.9265379
Papua New Guinea,2015-12-01,59.13177
Paraguay,2015-12-01,0
Peru,2015-12-01,310
Philippines,2015-12-01,0.0409783
Rwanda,2015-12-01,28.8539915
Sierra Leone,2015-12-01,4.7156733
Sri Lanka,2015-12-01,0.0233869
Tanzania,2015-12-01,82.6830165
Thailand,2015-12-01,2
Timor-Leste,2015-12-01,7.3638023
Togo,2015-12-01,1.2821667
Trinidad & Tobago,2015-12-01,0.2800863
Uganda,2015-12-01,342.429
Venezuela,2015-12-01,0.1
Vietnam,2015-12-01,2040.794398
Yemen,2015-12-01,0.8575273
Zambia,2015-12-01,0.1400599
Zimbabwe,2015-12-01,0.6522084
Angola,2016-01-01,0.6
Benin,2016-01-01,0
Bolivia,2016-01-01,3.7593833
Brazil,2016-01-01,2808.927149
Burundi,2016-01-01,25.2231
Cameroon,2016-01-01,5.3
Central African Republic,2016-01-01,11.107
Colombia,2016-01-01,1098.487409
"Congo, DR",2016-01-01,10
Congo,2016-01-01,0
Costa Rica,2016-01-01,66.3463167
Cote d'Ivoire,2016-01-01,112.0531
Cuba,2016-01-01,6.452
Dominican Republic,2016-01-01,1.6836111
Ecuador,2016-01-01,53.8302808
El Salvador,2016-01-01,29.91745
Equatorial Guinea,2016-01-01,0
Ethiopia,2016-01-01,141.722
Gabon,2016-01-01,0
Ghana,2016-01-01,0.1
Guatemala,2016-01-01,189.9810572
Guinea,2016-01-01,10
Guyana,2016-01-01,0.075
Haiti,2016-01-01,0.25
Honduras,2016-01-01,580.080148
India,2016-01-01,369.335485
Indonesia,2016-01-01,408.7101198
Jamaica,2016-01-01,0.5389483
Kenya,2016-01-01,31.75237
Laos,2016-01-01,27
Liberia,2016-01-01,0.3
Madagascar,2016-01-01,7
Malawi,2016-01-01,1
Mexico,2016-01-01,163.6000007
Nepal,2016-01-01,0.1
Nicaragua,2016-01-01,113.1667749
Nigeria,2016-01-01,0.2
Panama,2016-01-01,3
Papua New Guinea,2016-01-01,29.139
Paraguay,2016-01-01,0
Peru,2016-01-01,158.3309493
Philippines,2016-01-01,0.7223603
Rwanda,2016-01-01,23
Sierra Leone,2016-01-01,2
Sri Lanka,2016-01-01,0.025
Tanzania,2016-01-01,86.9148833
Thailand,2016-01-01,2
Timor-Leste,2016-01-01,10
Togo,2016-01-01,0.6
Trinidad & Tobago,2016-01-01,0.2
Uganda,2016-01-01,334.727
Venezuela,2016-01-01,0.1
Vietnam,2016-01-01,2285.754561
Yemen,2016-01-01,0.75
Zambia,2016-01-01,0.1
Zimbabwe,2016-01-01,0.5
Angola,2016-02-01,0
Benin,2016-02-01,0
Bolivia,2016-02-01,1.7608333
Brazil,2016-02-01,2938.277126
Burundi,2016-02-01,29.754
Cameroon,2016-02-01,8.78
Central African Republic,2016-02-01,17.612
Colombia,2016-02-01,1112.858298
"Congo, DR",2016-02-01,12
Congo,2016-02-01,0
Costa Rica,2016-02-01,103.6704833
Cote d'Ivoire,2016-02-01,100.3595833
Cuba,2016-02-01,2.7
Dominican Republic,2016-02-01,1.0440541
Ecuador,2016-02-01,69.8198935
El Salvador,2016-02-01,54.320923
Equatorial Guinea,2016-02-01,0
Ethiopia,2016-02-01,183.1246667
Gabon,2016-02-01,0
Ghana,2016-02-01,0.1
Guatemala,2016-02-01,286.7113445
Guinea,2016-02-01,10
Guyana,2016-02-01,0.075
Haiti,2016-02-01,0.25
Honduras,2016-02-01,703.5252037
India,2016-02-01,538.1850091
Indonesia,2016-02-01,485.5790245
Jamaica,2016-02-01,0.0483333
Kenya,2016-02-01,37.4461833
Laos,2016-02-01,28
Liberia,2016-02-01,0.3
Madagascar,2016-02-01,6
Malawi,2016-02-01,1
Mexico,2016-02-01,186.2000005
Nepal,2016-02-01,0.1
Nicaragua,2016-02-01,182.2968931
Nigeria,2016-02-01,0.2
Panama,2016-02-01,3
Papua New Guinea,2016-02-01,38.886
Paraguay,2016-02-01,0
Peru,2016-02-01,122.5715664
Philippines,2016-02-01,0.5574377
Rwanda,2016-02-01,18
Sierra Leone,2016-02-01,2
Sri Lanka,2016-02-01,0.025
Tanzania,2016-02-01,135.2134
Thailand,2016-02-01,2
Timor-Leste,2016-02-01,8
Togo,2016-02-01,11.2362333
Trinidad & Tobago,2016-02-01,0.2
Uganda,2016-02-01,271.941
Venezuela,2016-02-01,0.1
Vietnam,2016-02-01,1976.422153
Yemen,2016-02-01,0.75
Zambia,2016-02-01,0.1
Zimbabwe,2016-02-01,0.5
Angola,2016-03-01,0
Benin,2016-03-01,0
Bolivia,2016-03-01,1.4377583
Brazil,2016-03-01,3102.405331
Burundi,2016-03-01,10.098
Cameroon,2016-03-01,23.542
Central African Republic,2016-03-01,17.576
Colombia,2016-03-01,1091.991722
"Congo, DR",2016-03-01,12
Congo,2016-03-01,0
Costa Rica,2016-03-01,114.6326833
Cote d'Ivoire,2016-03-01,160.1707
Cuba,2016-03-01,1.35
Dominican Republic,2016-03-01,3.1109495
Ecuador,2016-03-01,83.6834571
El Salvador,2016-03-01,51.1094405
Equatorial Guinea,2016-03-01,0
Ethiopia,2016-03-01,227.6568333
Gabon,2016-03-01,0
Ghana,2016-03-01,0.1
Guatemala,2016-03-01,340.1224567
Guinea,2016-03-01,10
Guyana,2016-03-01,0.075
Haiti,2016-03-01,0.25
Honduras,2016-03-01,633.593788
India,2016-03-01,701.7817021
Indonesia,2016-03-01,370.2190315
Jamaica,2016-03-01,1.4552515
Kenya,2016-03-01,77.5089356
Laos,2016-03-01,29
Liberia,2016-03-01,0.3
Madagascar,2016-03-01,6
Malawi,2016-03-01,1
Mexico,2016-03-01,239.5000005
Nepal,2016-03-01,0.1
Nicaragua,2016-03-01,227.1227361
Nigeria,2016-03-01,0.2
Panama,2016-03-01,3
Papua New Guinea,2016-03-01,41.97256
Paraguay,2016-03-01,0
Peru,2016-03-01,110.501433
Philippines,2016-03-01,0.506635
Rwanda,2016-03-01,14.172
Sierra Leone,2016-03-01,3
Sri Lanka,2016-03-01,0.025
Tanzania,2016-03-01,103.42545
Thailand,2016-03-01,2
Timor-Leste,2016-03-01,6
Togo,2016-03-01,10.5472333
Trinidad & Tobago,2016-03-01,0.2
Uganda,2016-03-01,247.798
Venezuela,2016-03-01,0.1
Vietnam,2016-03-01,2855.265819
Yemen,2016-03-01,0.75
Zambia,2016-03-01,0.1
Zimbabwe,2016-03-01,0.5
Angola,2016-04-01,2.975
Benin,2016-04-01,0
Bolivia,2016-04-01,0.1283333
Brazil,2016-04-01,2458.142769
Burundi,2016-04-01,5.952
Cameroon,2016-04-01,38.2256666
Central African Republic,2016-04-01,16.902
Colombia,2016-04-01,931.1218916
"Congo, DR",2016-04-01,12
Congo,2016-04-01,0
Costa Rica,2016-04-01,139.7588918
Cote d'Ivoire,2016-04-01,86.6926667
Cuba,2016-04-01,0.3
Dominican Republic,2016-04-01,2.3279429
Ecuador,2016-04-01,62.7438373
El Salvador,2016-04-01,80.8755438
Equatorial Guinea,2016-04-01,0
Ethiopia,2016-04-01,263.8952167
Gabon,2016-04-01,0
Ghana,2016-04-01,0.1
Guatemala,2016-04-01,405.9295695
Guinea,2016-04-01,10
Guyana,2016-04-01,0.075
Haiti,2016-04-01,0.25
Honduras,2016-04-01,713.1224443
India,2016-04-01,644.7662925
Indonesia,2016-04-01,336.6352539
Jamaica,2016-04-01,0.8258514
Kenya,2016-04-01,77.0277067
Laos,2016-04-01,40
Liberia,2016-04-01,0.3
Madagascar,2016-04-01,5
Malawi,2016-04-01,1
Mexico,2016-04-01,217.8000005
Nepal,2016-04-01,0.1
Nicaragua,2016-04-01,305.9440102
Nigeria,2016-04-01,0.2
Panama,2016-04-01,3
Papua New Guinea,2016-04-01,45.7704516
Paraguay,2016-04-01,0
Peru,2016-04-01,58.415583
Philippines,2016-04-01,0.170477
Rwanda,2016-04-01,10
Sierra Leone,2016-04-01,3
Sri Lanka,2016-04-01,0.025
Tanzania,2016-04-01,90.0834034
Thailand,2016-04-01,2
Timor-Leste,2016-04-01,5
Togo,2016-04-01,8.2226
Trinidad & Tobago,2016-04-01,0.2
Uganda,2016-04-01,326.793
Venezuela,2016-04-01,0.1
Vietnam,2016-04-01,2657.114511
Yemen,2016-04-01,0.75
Zambia,2016-04-01,0.1
Zimbabwe,2016-04-01,0.5
Angola,2016-05-01,0
Benin,2016-05-01,0
Bolivia,2016-05-01,1.3965
Brazil,2016-05-01,2528.951601
Burundi,2016-05-01,3.1884833
Cameroon,2016-05-01,41.9844667
Central African Republic,2016-05-01,13.451
Colombia,2016-05-01,891.3777599
"Congo, DR",2016-05-01,12
Congo,2016-05-01,0
Costa Rica,2016-05-01,140.4391197
Cote d'Ivoire,2016-05-01,201.2245
Cuba,2016-05-01,1.2
Dominican Republic,2016-05-01,2.3762965
Ecuador,2016-05-01,74.0894379
El Salvador,2016-05-01,37.0807937
Equatorial Guinea,2016-05-01,0
Ethiopia,2016-05-01,300.8075833
Gabon,2016-05-01,0
Ghana,2016-05-01,0.1
Guatemala,2016-05-01,353.1509406
Guinea,2016-05-01,10
Guyana,2016-05-01,0.075
Haiti,2016-05-01,0.25
Honduras,2016-05-01,722.0109783
India,2016-05-01,626.8434359
Indonesia,2016-05-01,339.9860419
